,jd,mnvel,errvel,tel
0,2452537.101713,-2102.110012170435,1.6436107597367278,k
1,2452573.044167,-2106.0558968750247,1.6588770880551116,k
2,2452574.119201,-2092.2338296142825,1.5296887268944939,k
3,2452575.00816,-2076.302944299341,1.61122443413397,k
4,2452712.806019,-2090.7498818603763,1.6134206558652764,k
5,2452924.9099515444,-1992.6127918376483,1.081134779304291,k
6,2452988.997558,-1987.5041619507083,1.7116179687680926,k
7,2452989.892454,-1985.2524453369388,1.941448329348345,k
8,2453017.816817,-1972.7953683105716,1.618773009591905,k
9,2453303.021354,-1886.3610311587645,1.2603685709879167,j
10,2453425.87559,-1832.5731517044314,1.6222317045377521,j
11,2454492.840266,-1312.284311702751,1.4048474105990298,j
12,2454548.831238,-1278.6675003245011,1.4914913103102976,j
13,2454778.08331,-1096.4626061407723,1.3237165176502075,j
14,2455197.128348,-764.4624360469892,1.8686322861464368,j
15,2456027.733025,284.384176354745,1.6858683904098164,j
16,2456210.136969,602.106356026754,1.4408841866778543,j
17,2456585.145478623,1468.4821751801978,1.1425038087509884,j
18,2456586.110155,1465.6268310536045,1.614806634279833,j
19,2456614.028557,1506.8011590810825,1.5694718318653966,j
20,2456907.13001,2228.700544449719,1.3367099225432106,j
21,2457356.16872,1494.1093322293698,1.8875491091719958,j
22,2458389.083455,-1900.6330723132303,1.9553623230295756,j
