,jd,mnvel,errvel,tel
0,2450463.170532,-63.48599289547684,1.0946983080450645,k
1,2450547.041979,-67.91739700924637,1.1626250886925926,k
2,2450838.155046,-59.211487280242466,1.0831767265590198,k
3,2450954.927072,-63.28987167965653,1.6117070464035388,k
4,2451200.118542,-57.69971512448075,1.2444370072420747,k
5,2451310.947894,-63.832581030242466,1.3422345128796291,k
6,2451342.842697,-59.09409378659012,1.44042102302489,k
7,2451373.845752,-55.15731857907059,1.7051702368537052,k
8,2451553.174931,-59.81583450924637,1.3412779799400099,k
9,2451585.133867132,-57.92522620036591,0.8157016436441484,k
10,2451703.829317,-65.47783707272293,1.5282904073296508,k
11,2451983.067211,-60.31175278317215,1.260223626909503,k
12,2452002.984468,-60.74252365719559,1.534459265784825,k
13,2452003.89978,-55.09849594723465,1.594606408549117,k
14,2452098.838889,-63.06821488034012,1.4968023513867124,k
15,2452335.060926,-55.54904984127762,1.6068058658337727,k
16,2452683.032083,-60.88661240231278,1.4143328059194002,k
17,2452806.839028,-62.970207678191684,1.4017613321716336,k
18,2453074.066076,-59.68442581784012,1.4165258489631556,k
19,2453240.774907,-61.23390868283741,1.3153059993315757,j
20,2453425.958519,-57.834671484344014,1.1086595990995238,j
21,2455189.168023,-54.05203880744518,1.297075475337599,j
22,2455198.177045,-58.49357104492775,1.310625389229715,j
23,2455607.180741,-57.066158324288736,1.4389755538552202,j
24,2456637.166368,-55.3664982857702,1.3099243233114262,j
25,2457229.738007,-49.753332797694384,1.4480303864103532,j
26,2457612.72409,-33.77223193808118,1.5903602488805437,j
27,2457796.107041,-19.49912368595603,1.569196297878016,j
28,2457988.725442,-4.771981114749849,1.3481158922793979,j
29,2457993.739204,0.5956827527991493,1.455805584556945,j
30,2457999.730062,-5.0835828946236745,1.3396144368286145,j
31,2458000.720592,1.0264268075145822,1.6708560524803582,j
32,2458002.716376,-3.863622827217455,1.3910780122955884,j
33,2458092.160216,15.025857335846972,1.682116128385407,j
34,2458114.157043,14.066106696072332,1.5146248293620195,j
35,2458125.147447,11.549921180031621,1.692113533234217,j
36,2458141.153161,15.410436703033632,1.5135676234037467,j
37,2458150.119419,17.591568077018078,1.4524381332259146,j
38,2458151.092575,18.447105637499646,1.6140006913071256,j
39,2458161.131304,15.550599288828659,1.5581230361768348,j
40,2458194.990383,20.171504473727715,1.6525240781093957,j
41,2458200.004154576,14.801084558225378,0.8880750790401523,j
42,2458247.9934978317,13.59391457431447,1.58151935891647,j
43,2458262.968641,11.586614490925058,1.7449071561593275,j
44,2458266.96906,13.493762800113444,1.727020790069156,j
45,2458284.743481,11.47563405686276,1.3168632700346545,j
46,2458294.750031,14.369134655265867,1.357985205541855,j
47,2458295.805898,13.996972485371629,1.2470387948424977,j
48,2458298.814968,12.964296472458727,1.5821864900158122,j
49,2458299.743009,7.785874206867163,1.5237725714477741,j
50,2458300.74205,6.8000498699260845,1.3865606424659287,j
51,2458301.786364,9.299808913936118,1.520838997011572,j
52,2458303.811826,8.334281523515841,1.5435902451357568,j
53,2458305.760743,15.225282160592997,1.4256959153917261,j
54,2458307.848026,8.156943008488724,1.61957043756799,j
55,2458308.833223,11.37701016285368,1.5659914020459647,j
56,2458336.739819,9.917889491246711,1.5986647504916376,j
57,2458337.730334,7.18453940008726,1.5619338795733482,j
58,2458344.726501,18.734675082703916,1.675967699802157,j
59,2458350.732319,16.506729157604013,1.6966353515722572,j
60,2458364.717035,1.1511464074121136,1.7886096763848993,j
61,2458491.169882,2.5533141111483113,1.601097706929695,j
62,2458509.09286,-5.5270352503980344,1.4616341865187437,j
63,2458533.106015,-5.970253447333068,1.6253750947727672,j
64,2458560.050536,-3.7710684368199736,1.7209822756597133,j
65,2458567.051602,-12.153041994572618,1.595992879434883,j
66,2458569.921215,1.7476464608377213,1.593519094913323,j
67,2458610.925706,-10.051428917073395,1.5506963116326145,j
68,2458615.758959,-15.307488510902203,1.9027296566375342,j
69,2458623.878938,-10.472916863493765,1.2379694669612804,j
70,2458628.824588,-6.633259443731504,1.3288609241424791,j
71,2458632.73508,-7.273968566336521,1.3246446019631206,j
72,2456632.079257,-62.250441663357265,3.48544579715432,apf
73,2456668.031413,-50.25533989918836,2.908326405121168,apf
74,2456710.02458,-55.17914599152428,2.972932346148922,apf
75,2456757.893005,-37.12259738474303,2.874535926567578,apf
76,2457121.9193997383,-42.34233391733387,2.271217391098342,apf
77,2457124.856241,-43.78837483134417,2.8052969719000713,apf
78,2457125.842458,-36.912246410172514,2.647243802145491,apf
79,2457127.804088,-39.40867910251836,3.267861887135265,apf
80,2457130.872256,-43.27804206150868,3.058466974332415,apf
81,2457132.842921,-48.35463328874655,2.8170883247489953,apf
82,2457135.822779,-44.56218354794109,3.2687532488382116,apf
83,2457142.818096,-37.674703585694736,2.9817921429535605,apf
84,2457143.796472,-46.71635640286521,3.0707002376618537,apf
85,2457145.892359,-42.78657928273678,3.19094609943862,apf
86,2457148.728422,-38.30682068066703,3.07932081082537,apf
87,2457465.929703,-44.48048459706777,3.289870810944577,apf
88,2457495.860163,-35.36864444321287,3.1861738887514144,apf
