,jd,mnvel,errvel,tel
0,2450420.046551,48.312444700253835,1.4720988347606345,k
1,2450546.736458,22.235647214902272,1.222946724980339,k
2,2450837.76625,-0.1821002826563216,1.5699182936217522,k
3,2450838.948681,-0.12349890326179036,1.6703342128767102,k
4,2450861.804641,11.389677061093678,1.414038489805771,k
5,2451069.036169,-10.49422644232429,1.4184994739774182,k
6,2451070.131898,-8.161066041933665,1.3435512492495325,k
7,2451071.114942,-5.216218935000072,1.5547130170348094,k
8,2451072.129468,-18.075433717714915,1.4666961453322693,k
9,2451073.029618,-15.223756776796947,1.3448471782059488,k
10,2451172.895706,32.903692258847585,1.5734035299041762,k
11,2451226.780648,-6.980775819765697,1.4212104521537623,k
12,2451227.781667,-8.553049074160228,1.3701309100477397,k
13,2451228.742928,-17.511056886660228,1.2511928389466251,k
14,2451412.141609,-40.26278112982429,1.5875285469006595,k
15,2451543.982778,-37.85910223578132,1.4446283584895083,k
16,2451550.942616,-51.07424353216804,1.414196420646412,k
17,2451551.940081,-52.70113562201179,1.4901243341178656,k
18,2451552.89162,-54.47113989447273,1.50241258725603,k
19,2451580.761215,-42.7843417987696,1.756619276494094,k
20,2451581.83559,-42.674669252382884,1.3682000062957431,k
21,2451582.788495,-43.857896791445384,1.4127659617467616,k
22,2451583.723866,-42.188402162539134,1.4649123220617652,k
23,2451884.044363,-21.233133302675853,1.6212390892458548,k
24,2451900.035185,-3.4859638080469466,1.3569798677477287,k
25,2451974.800185,33.05673791314446,1.4372806455437592,k
26,2452007.74522,-2.019700990664134,1.5079697471565379,k
27,2452242.990637,41.70334435845696,1.5155405722792525,k
28,2452333.945451,-25.633531557070384,1.7038904608651044,k
29,2452334.785556,-19.322801576601634,1.7494488269604977,k
30,2452536.128484,4.142744077695241,1.7504775746750045,k
31,2452537.085972,3.7836895122655534,1.7398322183285548,k
32,2452573.037674,20.87528039361321,1.5945412400347208,k
33,2452574.99934,20.97866631890618,1.734285494842849,k
34,2452576.022118,17.07907678033196,1.6299563802590604,k
35,2452600.999965,1.5563259258397721,1.6803905643333306,k
36,2452602.03213,0.5197963848241471,1.7239211348859214,k
37,2452925.016389,6.531309141171803,1.6556726758412865,k
38,2453044.773588,30.05557824517571,1.607865164555123,k
39,2453045.746377,26.27634240533196,1.548339559404918,k
40,2453073.004498476,-10.660155361435542,1.3323219347698751,k
41,2453240.139826,-40.43251134755715,1.596315419949623,j
42,2453302.131933,-11.66908161545392,1.5460772929168234,j
43,2453302.979595,-13.515772259250042,1.4482481317692881,j
44,2453338.891985557,8.28934550202289,1.1980429384715006,j
45,2453340.095197,9.266322893379154,1.5230990240380915,j
46,2453368.9623955684,-13.821267766191102,1.0730312541192721,j
47,2453369.9277855624,-13.703690262518462,0.9913273416815607,j
48,2453425.871968,-46.70307551478065,1.3912461995593712,j
49,2453426.829803,-46.43850105572484,1.4062758979383911,j
50,2453428.770301,-43.87770160763375,1.3248714906203591,j
51,2453483.8006324773,12.888969030873959,0.9522850972167433,j
52,2453723.906296,-14.75165220662803,1.5078763663352712,j
53,2453841.764271,27.55560197866953,1.329361385452947,j
54,2454544.830231,17.640913256883053,1.5760858149217905,j
55,2454545.78169,19.504416469674055,1.3840320706550948,j
56,2454546.789769,16.71405800432656,1.3590068952288594,j
57,2454718.083218,35.693729882431796,1.6017877313442155,j
58,2454806.917037,-15.434976530449148,1.556680650663165,j
59,2454810.890312,-16.575243371128412,1.7175509187862865,j
60,2454838.946815,-7.015240732137201,1.8335101940630312,j
61,2454864.953616,21.92372835903504,1.7291152273447545,j
62,2454929.76349,-13.722940384453594,1.675113782862839,j
63,2455111.2660207106,-48.69207058735843,2.4970123156771122,j
64,2455135.000845,-28.03830355462364,1.654435747737741,j
65,2455172.991709,4.18589039856849,1.5859931486583088,j
66,2455229.785743,-18.830985088874087,1.6825063114484973,j
67,2455426.130792,-23.11993451392604,1.510639847729608,j
68,2455435.131047,-7.851898432969847,1.4656737801788453,j
69,2455438.134149,-1.8049341679069784,1.4664134717060224,j
70,2455441.106038,-3.6529688084571035,1.5038208137701854,j
