,jd,mnvel,errvel,tel
0,2450366.833252,7066.143079179097,1.534768082577272,k
1,2450395.766238,7027.283460038472,1.8401713771208121,k
2,2450605.121863,6626.260266679097,1.1771439573025768,k
3,2450666.035312,6504.894788163472,1.4062755443139154,k
4,2450713.905937,6397.485120194722,1.5372760592288521,k
5,2450956.083264,5834.33070124941,1.1114584277368542,k
6,2450983.065567,5764.173718827535,1.2735828223923296,k
7,2450984.115266,5749.567883866597,1.3144146346985797,k
8,2451013.981968,5684.50745906191,1.6774008809515621,k
9,2451069.99838,5559.782239335347,1.859421271585279,k
10,2451173.707025,5282.167004960347,1.6451594525044158,k
11,2451312.100961,4905.091321366597,1.9038167874830167,k
12,2451342.103137,4816.63734187441,1.5825979666184324,k
13,2451367.959132,4757.995313065816,1.7673152954392328,k
14,2451410.98265,4633.222058671285,1.7420897248245992,k
15,2451438.812558,4546.00208796816,1.4433417995333568,k
16,2451439.882095,4545.653333085347,1.6508045711456418,k
17,2451705.122141,3809.4272588665976,1.7007976828007034,k
18,2452096.054688,2817.75062312441,1.8252938715761222,k
19,2452102.006782,2795.499402421285,1.9152442552830071,k
20,2452128.032986,2723.8750127728476,1.822487227980147,k
21,2452189.831771,2574.56068171816,1.6446285488038244,k
22,2452535.833692,1818.9743780072226,1.6884370971936296,k
23,2452924.724479,1135.8828252728476,2.044226839364671,k
24,2453196.948391,756.9987920697226,2.2045910934983204,k
25,2453238.922373,695.4827898128893,0.8965789676194711,j
26,2453301.701042,624.9087313879435,0.9716390680400363,j
27,2454023.891007,-27.04346941156232,0.9947032452509268,j
28,2454723.788657,-308.7098311065898,1.018161171315109,j
29,2455189.689183,-419.6558591134227,1.189909341239009,j
30,2456523.092745,-396.6059349689698,1.4446089536015005,j
31,2458099.699155,-100.10214101797914,1.0796181249957368,j
32,2458291.124149,-20.815978376833506,1.135403037849236,j
33,2458294.025027,-20.00755981691649,1.1607145155039216,j
34,2458330.13853,-40.10343887782702,1.1949739800739567,j
