,jd,mnvel,errvel,tel
0,2450838.75441,3683.09472153953,1.855678372395135,k
1,2451043.12603,3757.176996930155,1.5557556468557114,k
2,2451051.087037,3759.760981305155,1.3518162707368622,k
3,2451070.115301,3758.830317242655,1.5665097469321474,k
4,2451073.034641,3770.4034373598424,1.5405829144695025,k
5,2451170.907928,3801.446528180155,1.6451081534126706,k
6,2451228.795116,3831.882136090311,1.5884419494761344,k
7,2451411.135255,3898.3707225160924,1.8634603314199891,k
8,2451550.873889,3951.9483592348424,1.6829790582801614,k
9,2451581.86125,3968.927973492655,1.5810427340633095,k
10,2451882.892407,4119.964533551249,1.9801898583055897,k
11,2451901.010764,4128.292536480936,1.5138702731753078,k
12,2452235.855799,4318.15526841453,1.4797417695550381,k
13,2452307.823681,4366.411982281717,1.545318836611049,k
14,2452536.096528,4532.954828961405,1.3980284028516512,k
15,2452926.086273,4917.992548687967,1.6526404672133828,k
16,2453302.078345,5496.361908931521,1.617284175545131,j
17,2453723.928252,6824.603966458353,2.091825297618695,j
18,2454085.960046,-5181.569446285229,1.5260906104292946,j
19,2454129.829757,-5050.24631653144,2.008976634347071,j
20,2454719.150058,-1506.1880026559502,1.6479435889366327,j
21,2454934.741391,-1132.7852804944541,1.7902145658228037,j
22,2455110.126764,-909.7807072643498,1.7816846829338746,j
23,2455429.115678,-607.8423382170704,1.6239827128457633,j
24,2455434.11765,-604.5867853926636,1.6805354886221489,j
25,2455636.787048,-432.6671968354858,1.6919836687405478,j
26,2455902.910843,-276.4857389671147,1.5977356005897174,j
27,2456586.036596,59.68301914451172,1.6673985687211903,j
28,2457791.774551,461.17539206629664,1.6213045782009674,j
29,2457828.708297,472.4721808688566,1.9099460151493641,j
30,2458116.84577,544.9446875794144,1.7313076493154937,j
31,2458396.952890443,605.4467331947097,1.2683039523824786,j
32,2458476.895134,622.4529039130467,1.7206700404096367,j
