,jd,mnvel,errvel,tel
0,2450462.892928,-2382.378714319305,1.677850962309194,k
1,2450837.787384,-2340.4518954716486,1.6508937510977855,k
2,2451069.000313,-2309.5026156864924,1.4718795406201763,k
3,2451073.025729,-2307.992483850555,1.5596223191286234,k
4,2451172.887396,-2291.8852450810236,1.6395401528738882,k
5,2451227.773484,-2287.4325168095393,1.5689092700144405,k
6,2451543.970139,-2195.8120334111018,1.93563443619734,k
7,2451552.869873,-2193.951773401336,1.4698381306513943,k
8,2451580.748646,-2179.972983118133,1.6964866080199696,k
9,2451581.825359,-2189.45024752243,1.481666326362635,k
10,2451582.77831,-2189.748892541961,1.6705026896768305,k
11,2451882.900752,-2081.0532138310236,1.6719063752456207,k
12,2451899.028542,-2070.5639102421565,1.5264662011779577,k
13,2452007.741956,-2024.6829593144219,1.4677063274413547,k
14,2452236.908553,-1892.0116946659844,1.6884236734541893,k
15,2452537.040035,-1652.6469638310234,1.7056471371889117,k
16,2452925.027141,-1244.2105014286797,1.7368029468850736,k
17,2453302.052674,-680.7968967783947,1.509789794827095,j
18,2454086.045741,655.5426896847923,1.4635896523266911,j
19,2454723.150625,1098.6276938241654,1.4604252231348154,j
20,2455231.789402,1001.9143602460057,1.663988206138279,j
21,2456196.15573,530.6079051993975,1.5972798703532316,j
22,2456910.123241,196.39293717831882,1.638239375748706,j
23,2457652.153041,-101.28308223501534,1.3994485357904543,j
24,2457714.15008,-128.87609859229568,2.708154034305802,j
25,2457760.78739,-146.11978340031413,1.8849470206041594,j
26,2457765.934091,-148.8859412914697,1.8745224649301104,j
27,2457787.75207,-158.08318037684353,1.7932001000425395,j
28,2457985.143461,-217.01578621789636,1.3123082004948332,j
29,2457989.145252,-217.8218192542481,1.4296593965768036,j
30,2458113.857924,-260.57037736141706,1.7745135037713082,j
31,2458390.124853,-352.29358455079097,1.6741888940147396,j
32,2458397.018814,-349.0292157513186,1.5972721148459756,j
33,2458490.8944710735,-378.37207398147484,1.2652684914644685,j
