,jd,mnvel,errvel,tel
0,2451372.887407,-872.9199491981494,1.9240261986218108,k
1,2451373.805706,-871.7256895545947,1.989340204928928,k
2,2451410.862569,-866.3367582801807,1.966753305701999,k
3,2451439.76294,-858.6673704627979,2.0098211267851127,k
4,2451703.056481,-796.6097761634815,1.9819887891547612,k
5,2451703.998947,-798.4035765174854,2.140557693774945,k
6,2451792.770718,-777.8965422157275,2.294608982915388,k
7,2452008.078912,-728.62273850479,2.0024087795011933,k
8,2452096.955394,-707.6585737709033,2.498257183904623,k
9,2452162.851725,-700.0491758827197,1.951456274542646,k
10,2452390.134595,-639.2786833290088,2.195519650773313,k
11,2452515.768322,-615.088055277251,2.294333000704688,k
12,2452897.749109,-548.3245054725635,2.049718816334083,k
13,2453181.048021,-503.48455491104005,2.103256570743046,k
14,2453240.865359,-468.1242583040225,1.322562931096596,j
15,2454023.720544,-332.9729142868876,1.4416492316745257,j
16,2456494.804522,76.28313609756349,3.011268464131062,j
17,2457521.046466,233.8323135352362,1.718334962335283,j
18,2457568.991128,241.27716155993699,1.5687065355042797,j
19,2457569.954828,245.91218832439907,1.7913075137960506,j
