,jd,mnvel,errvel,tel
0,2450283.918484,120.62901100529257,2.093785977318214,k
1,2450604.040926,12.902692645917568,1.7444642800140537,k
2,2450665.870602,-20.41249290095743,1.865909798652941,k
3,2450955.097917,-145.34730735408243,2.2922045690753245,k
4,2451013.927812,-164.9794789849418,2.4661753782819136,k
5,2451069.828438,-215.08130088435587,2.098844849548964,k
6,2451313.052812,-349.87159934626993,2.1973476180263485,k
7,2451341.895486,-357.45107474910196,1.9477541442791597,k
8,2451367.816169,-377.6963101922172,2.0559418030256156,k
9,2451410.805405,-416.8976842461723,2.5818614755355345,k
10,2451439.714826,-427.7462255059379,1.7727093966864065,k
11,2451679.029896,-598.0349294243949,1.8606274149611504,k
12,2451702.962303,-598.8322927056449,2.24883553519204,k
13,2452007.087824,-838.6407033501762,2.0022258469027627,k
14,2452095.949132,-905.0309621392387,2.456295932340218,k
15,2452162.749977,-915.2815724908012,2.0160423328591204,k
16,2452390.039873,-885.9825002251762,2.4492792077383787,k
17,2452488.860937,-799.1707936822074,2.275397696136939,k
18,2452574.701157,-690.0238210259574,2.198975851684219,k
19,2453072.151863,31.72703346623007,2.1799717141364545,k
20,2453238.776157,158.2321479594928,1.6959686968058034,j
21,2453604.757025,275.56686040772024,1.971184675314452,j
22,2453838.128576,269.216343213305,2.1203041308811237,j
23,2454724.803356,113.15506009844705,1.596921522935427,j
24,2455468.752183,-190.10975087622182,1.4008600938114126,j
25,2455708.126546,-329.3277900313094,1.9720331521104786,j
26,2456907.712714,-823.7689404337126,1.8287958661919002,j
27,2458391.761498,281.8329572507751,2.1498383573534556,j
28,2458623.13851,236.18102148607176,2.123548504238372,j
