,jd,mnvel,errvel,tel
4,2453239.099826,1640.2794808534043,1.2076129670784486,j
5,2453961.096597,868.4191153557666,1.1558591632299182,j
6,2454398.944641,1789.2558900801187,1.5474067412828636,j
7,2455078.055348,1747.6232522397138,1.2691113898879063,j
8,2455110.926676,1860.7152275187013,2.0833683050830514,j
9,2455134.05816,1933.538332765099,1.3457558061793276,j
10,2455231.797577,2081.23326077866,1.3281011082222625,j
11,2455413.122499,-8726.589902638505,2.1269040645758146,j
12,2455439.051009,-3718.5853813254835,1.6025420266656427,j
13,2455440.103656,-3613.77013024163,1.5670383878831953,j
14,2455455.998085,-2423.7200572901866,1.5524576716210745,j
15,2455464.951479,-1943.3825634963414,1.7257122778779639,j
16,2455521.939243,-295.18854398181196,1.9622201749472727,j
17,2455584.73047,555.4217616692691,1.290877299756747,j
18,2455633.720193,983.0800526449149,1.3806971850829675,j
19,2455798.125924,1843.9289179365062,1.210973529485855,j
20,2455902.961931,2080.3763384444906,1.3913073476701023,j
21,2455928.752473,2100.669615541967,1.3114060292790666,j
22,2455972.803301,2009.7515698590844,1.4012366002263397,j
23,2456148.126542,-2560.0228354725546,1.566470255841999,j
24,2456174.067861,-1335.0312657740567,1.7151769481223158,j
25,2456203.039599,-552.4471736002612,1.4583827328733943,j
26,2456639.811439,2071.7351249847543,1.5522224009907746,j
27,2456674.724679,1975.9184183832226,1.6989281306046464,j
28,2456881.088732,-945.2491604613286,1.7747269317823722,j
29,2458351.094074,445.1685615421538,1.571219620465956,j
